grafo,threads,n,tiempo
completo,1,400,199.176
completo,2,400,293.931
completo,4,400,412.573
completo,8,400,1122.88
completo,16,400,1701
completo,32,400,4794.38
completo,1,400,192.196
completo,2,400,291.242
completo,4,400,434.818
completo,8,400,1064.89
completo,16,400,2004.61
completo,32,400,2544.5
completo,1,400,197.214
completo,2,400,304.001
completo,4,400,412.039
completo,8,400,1332.98
completo,16,400,2533.41
completo,32,400,2256.88
completo,1,400,195.047
completo,2,400,290.238
completo,4,400,414.273
completo,8,400,1181.16
completo,16,400,2431.86
completo,32,400,2087.21
completo,1,400,204.981
completo,2,400,305.177
completo,4,400,406.15
completo,8,400,1044.25
completo,16,400,1492.54
completo,32,400,4199.72
completo,1,400,197.39
completo,2,400,299.622
completo,4,400,406.436
completo,8,400,1177.45
completo,16,400,2432.33
completo,32,400,2590.05
completo,1,400,195.568
completo,2,400,299.4
completo,4,400,396.155
completo,8,400,1011.46
completo,16,400,2451.38
completo,32,400,3841.26
completo,1,400,200.211
completo,2,400,293.063
completo,4,400,418.784
completo,8,400,1241.95
completo,16,400,972.975
completo,32,400,2937.38
completo,1,400,190.043
completo,2,400,302.951
completo,4,400,411.965
completo,8,400,1278.39
completo,16,400,1868.47
completo,32,400,2711.86
completo,1,400,192.214
completo,2,400,285.737
completo,4,400,415.202
completo,8,400,1114.9
completo,16,400,2307.67
completo,32,400,3078.81
arbol,1,500,2.0059
arbol,2,500,67.3754
arbol,4,500,110.726
arbol,8,500,38.5447
arbol,16,500,598.051
arbol,32,500,1152.82
arbol,1,500,1.94955
arbol,2,500,70.0131
arbol,4,500,22.8067
arbol,8,500,141.536
arbol,16,500,72.8837
arbol,32,500,37.5003
arbol,1,500,1.84562
arbol,2,500,50.9918
arbol,4,500,27.5257
arbol,8,500,40.9823
arbol,16,500,36.8763
arbol,32,500,402.822
arbol,1,500,2.06252
arbol,2,500,76.1907
arbol,4,500,14.9841
arbol,8,500,69.9211
arbol,16,500,93.0582
arbol,32,500,145.486
arbol,1,500,2.13723
arbol,2,500,63.694
arbol,4,500,22.0164
arbol,8,500,42.4834
arbol,16,500,40.2192
arbol,32,500,1210.84
arbol,1,500,2.70392
arbol,2,500,51.5953
arbol,4,500,41.9921
arbol,8,500,11.0904
arbol,16,500,45.9551
arbol,32,500,60.8301
arbol,1,500,1.94439
arbol,2,500,47.7828
arbol,4,500,26.2807
arbol,8,500,31.8666
arbol,16,500,95.1119
arbol,32,500,1156.64
arbol,1,500,1.95328
arbol,2,500,65.769
arbol,4,500,51.3914
arbol,8,500,194.109
arbol,16,500,106.528
arbol,32,500,1445.52
arbol,1,500,1.88121
arbol,2,500,53.6218
arbol,4,500,19.2709
arbol,8,500,76.9267
arbol,16,500,715.208
arbol,32,500,747.24
arbol,1,500,1.93155
arbol,2,500,69.7561
arbol,4,500,12.0409
arbol,8,500,215.697
arbol,16,500,716.134
arbol,32,500,127.267
ralo,1,500,32.4956
ralo,2,500,117.5
ralo,4,500,175.581
ralo,8,500,839.699
ralo,16,500,2576.2
ralo,32,500,6728.76
ralo,1,500,34.4661
ralo,2,500,117.384
ralo,4,500,186.743
ralo,8,500,808.572
ralo,16,500,2859.48
ralo,32,500,4844.11
ralo,1,500,33.3416
ralo,2,500,105.571
ralo,4,500,177.049
ralo,8,500,1027.02
ralo,16,500,2363.2
ralo,32,500,6955.77
ralo,1,500,35.1407
ralo,2,500,116.716
ralo,4,500,170.742
ralo,8,500,949.801
ralo,16,500,2916.89
ralo,32,500,7004.28
ralo,1,500,35.0852
ralo,2,500,129.809
ralo,4,500,187.927
ralo,8,500,910.112
ralo,16,500,2848.69
ralo,32,500,2863.6
ralo,1,500,27.9771
ralo,2,500,107.971
ralo,4,500,172.176
ralo,8,500,1094.75
ralo,16,500,2705.66
ralo,32,500,4029.3
ralo,1,500,35.2857
ralo,2,500,112.943
ralo,4,500,179.7
ralo,8,500,928.5
ralo,16,500,2369.13
ralo,32,500,5527.66
ralo,1,500,35.8507
ralo,2,500,113.711
ralo,4,500,181.7
ralo,8,500,894.629
ralo,16,500,2645.86
ralo,32,500,5187.82
ralo,1,500,35.2974
ralo,2,500,114.959
ralo,4,500,181.741
ralo,8,500,1009.93
ralo,16,500,2287.55
ralo,32,500,5834.93
ralo,1,500,29.0597
ralo,2,500,121.264
ralo,4,500,192.784
ralo,8,500,942.653
ralo,16,500,2361.55
ralo,32,500,6881.87
completo,1,500,323.969
completo,2,500,468.303
completo,4,500,703.795
completo,8,500,1658.27
completo,16,500,3128.61
completo,32,500,5185.67
completo,1,500,315.064
completo,2,500,465.769
completo,4,500,665.404
completo,8,500,1890.09
completo,16,500,3707.74
completo,32,500,5755.6
completo,1,500,311.687
completo,2,500,452.796
completo,4,500,671.165
completo,8,500,1934.95
completo,16,500,3147.09
completo,32,500,2800.05
completo,1,500,318.611
completo,2,500,465.747
completo,4,500,701.916
completo,8,500,1840.8
completo,16,500,3014.13
completo,32,500,7432.94
completo,1,500,318.39
completo,2,500,462.858
completo,4,500,647.824
completo,8,500,1780.01
completo,16,500,2482.35
completo,32,500,5220.09
completo,1,500,312.989
completo,2,500,461.932
completo,4,500,670.357
completo,8,500,1775.25
completo,16,500,2059.67
completo,32,500,5044.95
completo,1,500,316.909
completo,2,500,460.387
completo,4,500,722.137
completo,8,500,1827.7
completo,16,500,2959.64
completo,32,500,5411.88
completo,1,500,318.241
completo,2,500,466.25
completo,4,500,663.711
completo,8,500,1244.18
completo,16,500,3920.19
completo,32,500,5901.69
completo,1,500,318.637
completo,2,500,462.998
completo,4,500,676.555
completo,8,500,1722.55
completo,16,500,3040.26
completo,32,500,7124.22
completo,1,500,320.716
completo,2,500,473.495
completo,4,500,671.277
completo,8,500,1737.6
completo,16,500,3774.91
completo,32,500,4570.28
arbol,1,600,3.3907
arbol,2,600,81.4478
arbol,4,600,79.7751
arbol,8,600,99.1171
arbol,16,600,312.059
arbol,32,600,480.572
arbol,1,600,2.30117
arbol,2,600,50.0473
arbol,4,600,52.9422
arbol,8,600,110.259
arbol,16,600,384.938
arbol,32,600,174.473
arbol,1,600,2.4667
arbol,2,600,51.8193
arbol,4,600,30.8481
arbol,8,600,111.724
arbol,16,600,228.306
arbol,32,600,203.031
arbol,1,600,2.34367
arbol,2,600,50.9645
arbol,4,600,35.1713
arbol,8,600,111.907
arbol,16,600,158.697
arbol,32,600,241.975
arbol,1,600,2.7089
arbol,2,600,73.3236
arbol,4,600,77.0728
arbol,8,600,38.0163
arbol,16,600,129.672
arbol,32,600,477.881
arbol,1,600,2.61953
arbol,2,600,42.5852
arbol,4,600,50.5939
arbol,8,600,36.0776
arbol,16,600,149.904
arbol,32,600,743.198
arbol,1,600,2.25186
arbol,2,600,73.1833
arbol,4,600,39.0747
arbol,8,600,98.8108
arbol,16,600,238.098
arbol,32,600,481.133
arbol,1,600,2.2879
arbol,2,600,48.6004
arbol,4,600,53.6198
arbol,8,600,55.2629
arbol,16,600,226.099
arbol,32,600,310.005
arbol,1,600,2.22716
arbol,2,600,77.6334
arbol,4,600,46.682
arbol,8,600,73.4754
arbol,16,600,144.598
arbol,32,600,467.79
arbol,1,600,2.3209
arbol,2,600,77.7924
arbol,4,600,46.0585
arbol,8,600,102.192
arbol,16,600,116.167
arbol,32,600,1120.05
ralo,1,600,49.6055
ralo,2,600,149.786
ralo,4,600,267.405
ralo,8,600,1351.78
ralo,16,600,2450.39
ralo,32,600,8879.38
ralo,1,600,42.9135
ralo,2,600,148.612
ralo,4,600,262.908
ralo,8,600,1424.78
ralo,16,600,3104.89
ralo,32,600,7306.67
ralo,1,600,42.9304
ralo,2,600,140.771
ralo,4,600,271.354
ralo,8,600,935.071
ralo,16,600,2963.78
ralo,32,600,5856.5
ralo,1,600,51.0936
ralo,2,600,136.708
ralo,4,600,250.819
ralo,8,600,1286.85
ralo,16,600,3832.18
ralo,32,600,5374.65
ralo,1,600,46.5322
ralo,2,600,140.943
ralo,4,600,267.335
ralo,8,600,1333.68
ralo,16,600,3264.01
ralo,32,600,8127.28
ralo,1,600,52.9969
ralo,2,600,118.613
ralo,4,600,267.296
ralo,8,600,1369.64
ralo,16,600,3572.97
ralo,32,600,5685.92
ralo,1,600,47.0917
ralo,2,600,124.181
ralo,4,600,259.125
ralo,8,600,1360.15
ralo,16,600,3724.22
ralo,32,600,4768.03
ralo,1,600,46.4566
ralo,2,600,141.122
ralo,4,600,273.577
ralo,8,600,1382.69
ralo,16,600,2890.25
ralo,32,600,8729.19
ralo,1,600,46.0765
ralo,2,600,138.697
ralo,4,600,254.792
ralo,8,600,1114.22
ralo,16,600,2775.17
ralo,32,600,5886.56
ralo,1,600,46.6106
ralo,2,600,136.721
ralo,4,600,251.659
ralo,8,600,1524.72
ralo,16,600,3433.82
ralo,32,600,4819.56
completo,1,600,483.976
completo,2,600,672.458
completo,4,600,1021.32
completo,8,600,2496.46
completo,16,600,5057.78
completo,32,600,8397.55
completo,1,600,469.862
completo,2,600,673.769
completo,4,600,1080.32
completo,8,600,2487.16
completo,16,600,4197.25
completo,32,600,8943.28
completo,1,600,472.977
completo,2,600,671.959
completo,4,600,1086.61
completo,8,600,2914.8
completo,16,600,4666.9
completo,32,600,9886.97
completo,1,600,476.427
completo,2,600,663.558
completo,4,600,1110.42
completo,8,600,2680.19
completo,16,600,5480.76
completo,32,600,6876.74
completo,1,600,473.717
completo,2,600,676.491
completo,4,600,1014.8
completo,8,600,2650.51
completo,16,600,5159.68
completo,32,600,10083.6
completo,1,600,466.826
completo,2,600,674.433
completo,4,600,1006.53
completo,8,600,2522.16
completo,16,600,5234.41
completo,32,600,8319.61
completo,1,600,468.879
completo,2,600,670.122
completo,4,600,1031.51
completo,8,600,2685.38
completo,16,600,4223.26
completo,32,600,5093.19
completo,1,600,480.697
completo,2,600,678.918
completo,4,600,1116.02
completo,8,600,2494.89
completo,16,600,5511.78
completo,32,600,9729.19
completo,1,600,474.153
completo,2,600,683.365
completo,4,600,992.111
completo,8,600,2629.07
completo,16,600,5292.79
completo,32,600,7874.3
completo,1,600,472.563
completo,2,600,688.328
completo,4,600,1028.79
completo,8,600,2697.26
completo,16,600,5682.64
completo,32,600,9992.48
arbol,1,700,2.90658
arbol,2,700,100.691
arbol,4,700,121.674
arbol,8,700,157.966
arbol,16,700,140.918
arbol,32,700,329.528
arbol,1,700,3.34418
arbol,2,700,78.0499
arbol,4,700,122.951
arbol,8,700,209.991
arbol,16,700,227.027
arbol,32,700,486.909
arbol,1,700,3.77139
arbol,2,700,92.8517
arbol,4,700,119.322
arbol,8,700,87.4474
arbol,16,700,329.453
arbol,32,700,1496.77
arbol,1,700,2.87421
arbol,2,700,74.2996
arbol,4,700,147.563
arbol,8,700,146.835
arbol,16,700,785.946
arbol,32,700,515.429
arbol,1,700,2.72295
arbol,2,700,67.0655
arbol,4,700,100.289
arbol,8,700,249.673
arbol,16,700,279.205
arbol,32,700,233.603
arbol,1,700,2.67922
arbol,2,700,113.561
arbol,4,700,140.826
arbol,8,700,236.644
arbol,16,700,1067.25
arbol,32,700,1361.82
arbol,1,700,2.68626
arbol,2,700,93.6652
arbol,4,700,104.129
arbol,8,700,411.653
arbol,16,700,362.465
arbol,32,700,834.514
arbol,1,700,2.91462
arbol,2,700,92.1227
arbol,4,700,66.9445
arbol,8,700,134.83
arbol,16,700,387.781
arbol,32,700,193.517
arbol,1,700,2.75317
arbol,2,700,100.334
arbol,4,700,48.3996
arbol,8,700,314.327
arbol,16,700,351.807
arbol,32,700,884.428
arbol,1,700,2.71633
arbol,2,700,98.9151
arbol,4,700,51.9941
arbol,8,700,211.559
arbol,16,700,166.002
arbol,32,700,2359.43
ralo,1,700,61.3377
ralo,2,700,176.226
ralo,4,700,325.549
ralo,8,700,1649.77
ralo,16,700,4190.79
ralo,32,700,5191.44
ralo,1,700,65.6901
ralo,2,700,178.453
ralo,4,700,342.865
ralo,8,700,1551.48
ralo,16,700,4100.55
ralo,32,700,9225.39
ralo,1,700,56.8184
ralo,2,700,182.26
ralo,4,700,338.72
ralo,8,700,1591.45
ralo,16,700,3967.98
ralo,32,700,9840.47
ralo,1,700,58.0456
ralo,2,700,183.826
ralo,4,700,345.175
ralo,8,700,1717.87
ralo,16,700,3974.98
ralo,32,700,8855.27
ralo,1,700,62.6506
ralo,2,700,166.659
ralo,4,700,337.866
ralo,8,700,1600.35
ralo,16,700,4378.73
ralo,32,700,6923.35
ralo,1,700,63.4033
ralo,2,700,177.097
ralo,4,700,346.129
ralo,8,700,1445.66
ralo,16,700,3738.52
ralo,32,700,9524.71
ralo,1,700,60.2049
ralo,2,700,185.124
ralo,4,700,346.091
ralo,8,700,1811.75
ralo,16,700,3614.24
ralo,32,700,9034.4
ralo,1,700,64.3707
ralo,2,700,171.764
ralo,4,700,338.707
ralo,8,700,1532.35
ralo,16,700,3977.67
ralo,32,700,8945.69
ralo,1,700,57.3355
ralo,2,700,171.319
ralo,4,700,333.975
ralo,8,700,1427.75
ralo,16,700,3192.26
ralo,32,700,4332.19
ralo,1,700,63.2456
ralo,2,700,182.252
ralo,4,700,337.457
ralo,8,700,1397.74
ralo,16,700,3966.22
ralo,32,700,7127.23
completo,1,700,669.183
completo,2,700,929.661
completo,4,700,1344.83
completo,8,700,4353.69
completo,16,700,7089.98
completo,32,700,15303.6
completo,1,700,666.208
completo,2,700,922.105
completo,4,700,1420.68
completo,8,700,3091.69
completo,16,700,6032.88
completo,32,700,13572.2
completo,1,700,664.306
completo,2,700,910.813
completo,4,700,1406.92
completo,8,700,3499.5
completo,16,700,6913.45
completo,32,700,14433.4
completo,1,700,667.915
completo,2,700,902.679
completo,4,700,1446.86
completo,8,700,3329.21
completo,16,700,6966.78
completo,32,700,12357.8
completo,1,700,663.938
completo,2,700,932.543
completo,4,700,1313.56
completo,8,700,3355.24
completo,16,700,6449.04
completo,32,700,11536.6
completo,1,700,668.783
completo,2,700,901.572
completo,4,700,1368.57
completo,8,700,2969.62
completo,16,700,6740.96
completo,32,700,11374.3
completo,1,700,666.197
completo,2,700,931.423
completo,4,700,1423.23
completo,8,700,3326.66
completo,16,700,6781.4
completo,32,700,10051.2
completo,1,700,670.94
completo,2,700,923.266
completo,4,700,1455.01
completo,8,700,3418.08
completo,16,700,7631.91
completo,32,700,12058.6
completo,1,700,670.24
completo,2,700,929.386
completo,4,700,1359.68
completo,8,700,3169.31
completo,16,700,6737.38
completo,32,700,14033.4
completo,1,700,669.88
completo,2,700,919.482
completo,4,700,1396.62
completo,8,700,3841.92
completo,16,700,7335.6
completo,32,700,16447.4
arbol,1,800,3.09313
arbol,2,800,133.433
arbol,4,800,154.316
arbol,8,800,324.923
arbol,16,800,187.32
arbol,32,800,752.548
arbol,1,800,3.0324
arbol,2,800,94.6435
arbol,4,800,112.82
arbol,8,800,192.316
arbol,16,800,1262.54
arbol,32,800,729.327
arbol,1,800,2.98086
arbol,2,800,157.438
arbol,4,800,122.206
arbol,8,800,127.672
arbol,16,800,549.098
arbol,32,800,1428.83
arbol,1,800,3.7576
arbol,2,800,134
arbol,4,800,51.296
arbol,8,800,170.389
arbol,16,800,468.047
arbol,32,800,590.912
arbol,1,800,3.04295
arbol,2,800,140.612
arbol,4,800,94.2732
arbol,8,800,124.31
arbol,16,800,366.809
arbol,32,800,528.006
arbol,1,800,4.57431
arbol,2,800,133.949
arbol,4,800,65.7277
arbol,8,800,177.482
arbol,16,800,538.22
arbol,32,800,471.806
arbol,1,800,3.58679
arbol,2,800,130.59
arbol,4,800,81.6976
arbol,8,800,176.745
arbol,16,800,157.953
arbol,32,800,629.568
arbol,1,800,3.51073
arbol,2,800,132.186
arbol,4,800,87.8849
arbol,8,800,109.975
arbol,16,800,111.734
arbol,32,800,1501.88
arbol,1,800,3.2708
arbol,2,800,123.143
arbol,4,800,65.5878
arbol,8,800,154.222
arbol,16,800,718.729
arbol,32,800,382.311
arbol,1,800,4.82906
arbol,2,800,119.074
arbol,4,800,128.973
arbol,8,800,234.065
arbol,16,800,144.479
arbol,32,800,550.839
ralo,1,800,77.6111
ralo,2,800,242.481
ralo,4,800,413.341
ralo,8,800,1750.55
ralo,16,800,3128.19
ralo,32,800,9632.46
ralo,1,800,89.0605
ralo,2,800,229.311
ralo,4,800,416.587
ralo,8,800,1809.5
ralo,16,800,2360.75
ralo,32,800,5517.25
ralo,1,800,81.5282
ralo,2,800,205.097
ralo,4,800,430.598
ralo,8,800,1721.64
ralo,16,800,4004.3
ralo,32,800,6817.53
ralo,1,800,75.5009
ralo,2,800,225.793
ralo,4,800,407.061
ralo,8,800,1620.63
ralo,16,800,3677.16
ralo,32,800,7212.53
ralo,1,800,75.5719
ralo,2,800,238.227
ralo,4,800,422.746
ralo,8,800,1540.7
ralo,16,800,3674.61
ralo,32,800,7596.97
ralo,1,800,80.6468
ralo,2,800,228.584
ralo,4,800,404.39
ralo,8,800,1696.21
ralo,16,800,3917.33
ralo,32,800,9431.3
ralo,1,800,77.7218
ralo,2,800,235.258
ralo,4,800,417.309
ralo,8,800,1508.13
ralo,16,800,2306.22
ralo,32,800,5865.55
ralo,1,800,80.6145
ralo,2,800,214.554
ralo,4,800,426.545
ralo,8,800,1681.09
ralo,16,800,3100.45
ralo,32,800,5641.39
ralo,1,800,79.5325
ralo,2,800,229.789
ralo,4,800,433.954
ralo,8,800,1864.57
ralo,16,800,3945.71
ralo,32,800,7088.54
ralo,1,800,79.6948
ralo,2,800,212.424
ralo,4,800,424.476
ralo,8,800,1717.24
ralo,16,800,4141.31
ralo,32,800,9916.24
completo,1,800,910.658
completo,2,800,1236.67
completo,4,800,1844.85
completo,8,800,4123.01
completo,16,800,8741.96
completo,32,800,15074.1
completo,1,800,910.331
completo,2,800,1230.65
completo,4,800,1775.08
completo,8,800,4228.74
completo,16,800,8056.74
completo,32,800,20236.5
completo,1,800,904.096
completo,2,800,1237.36
completo,4,800,1809.89
completo,8,800,4266.51
completo,16,800,8482.42
completo,32,800,16751.4
completo,1,800,898.461
completo,2,800,1227.86
completo,4,800,1812.18
completo,8,800,4040.43
completo,16,800,8892.75
completo,32,800,17708
completo,1,800,921.68
completo,2,800,1228.7
completo,4,800,1842.58
completo,8,800,4450.6
completo,16,800,8141.38
completo,32,800,15584.2
completo,1,800,908.914
completo,2,800,1240.61
completo,4,800,1812.98
completo,8,800,4180.31
completo,16,800,7895.73
completo,32,800,16649.4
completo,1,800,910.106
completo,2,800,1223.17
completo,4,800,1794.39
completo,8,800,4074.26
completo,16,800,9002.74
completo,32,800,18273
completo,1,800,910.704
completo,2,800,1230.9
completo,4,800,1786.12
completo,8,800,3832.26
completo,16,800,8737.19
completo,32,800,15579.7
completo,1,800,908.082
completo,2,800,1235.77
completo,4,800,1843.48
completo,8,800,4001.32
completo,16,800,8888.69
completo,32,800,13487.5
completo,1,800,913.37
completo,2,800,1237.42
completo,4,800,1816.5
completo,8,800,3908.38
completo,16,800,8879.1
completo,32,800,15605.8
arbol,1,900,5.29744
arbol,2,900,147.86
arbol,4,900,124.67
arbol,8,900,416.216
arbol,16,900,284.501
arbol,32,900,809.26
arbol,1,900,3.58311
arbol,2,900,143.443
arbol,4,900,87.7582
arbol,8,900,252.009
arbol,16,900,177.562
arbol,32,900,4818.69
arbol,1,900,3.66815
arbol,2,900,125.99
arbol,4,900,75.2772
arbol,8,900,414.351
arbol,16,900,504.818
arbol,32,900,933.864
arbol,1,900,3.68972
arbol,2,900,145.45
arbol,4,900,56.7208
arbol,8,900,197.197
arbol,16,900,344.588
arbol,32,900,5634.04
arbol,1,900,3.45395
arbol,2,900,209.196
arbol,4,900,58.6773
arbol,8,900,168.652
arbol,16,900,526.068
arbol,32,900,637.118
arbol,1,900,3.8221
arbol,2,900,140.545
arbol,4,900,89.5498
arbol,8,900,156.047
arbol,16,900,817.943
arbol,32,900,3828.94
arbol,1,900,3.96133
arbol,2,900,171.592
arbol,4,900,108.624
arbol,8,900,189.348
arbol,16,900,291.726
arbol,32,900,736.732
arbol,1,900,3.54768
arbol,2,900,98.6412
arbol,4,900,95.1349
arbol,8,900,490.396
arbol,16,900,358.744
arbol,32,900,818.355
arbol,1,900,5.22093
arbol,2,900,93.4971
arbol,4,900,99.3111
arbol,8,900,227.584
arbol,16,900,1539.27
arbol,32,900,936.554
arbol,1,900,3.82407
arbol,2,900,106.01
arbol,4,900,224.191
arbol,8,900,74.6646
arbol,16,900,142.756
arbol,32,900,5182.71
ralo,1,900,109.566
ralo,2,900,303.717
ralo,4,900,584.641
ralo,8,900,2387.69
ralo,16,900,4690.68
ralo,32,900,14785.7
ralo,1,900,103.332
ralo,2,900,275.925
ralo,4,900,583.911
ralo,8,900,2410.32
ralo,16,900,5642.05
ralo,32,900,13042.6
ralo,1,900,102.925
ralo,2,900,295.797
ralo,4,900,584.909
ralo,8,900,2361.5
ralo,16,900,4899.02
ralo,32,900,13557.2
ralo,1,900,105.935
ralo,2,900,300.654
ralo,4,900,584.581
ralo,8,900,2385.38
ralo,16,900,6112.83
ralo,32,900,13626.6
ralo,1,900,102.834
ralo,2,900,305.645
ralo,4,900,568.795
ralo,8,900,2164.09
ralo,16,900,5710.51
ralo,32,900,13407.5
ralo,1,900,110.699
ralo,2,900,291.121
ralo,4,900,586.211
ralo,8,900,2192.79
ralo,16,900,5785.35
ralo,32,900,13841.6
ralo,1,900,110.113
ralo,2,900,298.766
ralo,4,900,565.208
ralo,8,900,2282.6
ralo,16,900,5996.42
ralo,32,900,12346.7
ralo,1,900,104.515
ralo,2,900,292.264
ralo,4,900,575.695
ralo,8,900,2374.34
ralo,16,900,5744.32
ralo,32,900,15583
ralo,1,900,98.2797
ralo,2,900,292.52
ralo,4,900,581.992
ralo,8,900,2286.76
ralo,16,900,6096.17
ralo,32,900,9765.22
ralo,1,900,98.5434
ralo,2,900,299.44
ralo,4,900,566.412
ralo,8,900,2317.59
ralo,16,900,5392.9
ralo,32,900,15283.6
completo,1,900,1177.72
completo,2,900,1570.95
completo,4,900,2409.54
completo,8,900,5826.11
completo,16,900,10060.8
completo,32,900,17832
completo,1,900,1173.3
completo,2,900,1597.3
completo,4,900,2316.72
completo,8,900,4900.68
completo,16,900,9904.26
completo,32,900,23961.4
completo,1,900,1174.42
completo,2,900,1602.41
completo,4,900,2275.65
completo,8,900,5140.99
completo,16,900,10522.4
completo,32,900,20692.2
completo,1,900,1164.01
completo,2,900,1601.89
completo,4,900,2286.44
completo,8,900,4956.8
completo,16,900,10054
completo,32,900,19588.6
completo,1,900,1179.13
completo,2,900,1563.97
completo,4,900,2267.13
completo,8,900,5480.42
completo,16,900,10509.4
completo,32,900,18815.8
completo,1,900,1175.25
completo,2,900,1578.86
completo,4,900,2315.51
completo,8,900,5225.45
completo,16,900,9283.94
completo,32,900,16776
completo,1,900,1174.21
completo,2,900,1589.56
completo,4,900,2167.04
completo,8,900,4864.39
completo,16,900,10110.8
completo,32,900,20519.4
completo,1,900,1170.01
completo,2,900,1587.82
completo,4,900,2146.6
completo,8,900,5870.52
completo,16,900,9319.03
completo,32,900,19978
completo,1,900,1170.18
completo,2,900,1590.39
completo,4,900,2337.19
completo,8,900,4450.18
completo,16,900,10925.5
completo,32,900,20362.7
completo,1,900,1172.51
completo,2,900,1593.41
completo,4,900,2330.47
completo,8,900,4830.86
completo,16,900,10332.4
completo,32,900,19917.8
arbol,1,1000,7.62535
arbol,2,1000,166.932
arbol,4,1000,130.206
arbol,8,1000,111.222
arbol,16,1000,83.049
arbol,32,1000,1567.09
arbol,1,1000,4.09776
arbol,2,1000,124.604
arbol,4,1000,114.529
arbol,8,1000,205.837
arbol,16,1000,889.614
arbol,32,1000,777.792
arbol,1,1000,4.22414
arbol,2,1000,188.324
arbol,4,1000,148.973
arbol,8,1000,298.596
arbol,16,1000,640.072
arbol,32,1000,1037.38
arbol,1,1000,6.09274
arbol,2,1000,172.401
arbol,4,1000,99.4527
arbol,8,1000,162.331
arbol,16,1000,87.4002
arbol,32,1000,1158.68
arbol,1,1000,4.90216
arbol,2,1000,204.24
arbol,4,1000,79.4633
arbol,8,1000,255.631
arbol,16,1000,211.23
arbol,32,1000,604.247
arbol,1,1000,5.77907
arbol,2,1000,141.999
arbol,4,1000,179.696
arbol,8,1000,184.4
arbol,16,1000,252.678
arbol,32,1000,588.909
arbol,1,1000,4.29093
arbol,2,1000,204.567
arbol,4,1000,116.756
arbol,8,1000,209.031
arbol,16,1000,658.301
arbol,32,1000,335.84
arbol,1,1000,4.54963
arbol,2,1000,170.938
arbol,4,1000,80.6618
arbol,8,1000,236.463
arbol,16,1000,219.951
arbol,32,1000,797.982
arbol,1,1000,5.04187
arbol,2,1000,218.38
arbol,4,1000,81.5003
arbol,8,1000,229.631
arbol,16,1000,682.266
arbol,32,1000,1447.13
arbol,1,1000,3.88221
arbol,2,1000,222.499
arbol,4,1000,145.025
